Day,HR,Demand (MW)
24-JAN-2015,9,39625.0
24-JAN-2015,10,40137.0
24-JAN-2015,11,39926.5
24-JAN-2015,12,39244.0
24-JAN-2015,13,38511.5
24-JAN-2015,14,38674.0
24-JAN-2015,15,39546.0
24-JAN-2015,16,42453.5
24-JAN-2015,17,47683.5
24-JAN-2015,18,47099.0
24-JAN-2015,19,44375.5
24-JAN-2015,20,41698.0
24-JAN-2015,21,38590.5
24-JAN-2015,22,35618.5
24-JAN-2015,23,32770.5
25-JAN-2015,0,32031.0
25-JAN-2015,1,31455.5
25-JAN-2015,2,30803.0
25-JAN-2015,3,30157.5
25-JAN-2015,4,29297.0
25-JAN-2015,5,29097.5
25-JAN-2015,6,29837.5
25-JAN-2015,7,30153.0
25-JAN-2015,8,32513.0
25-JAN-2015,9,36239.0
25-JAN-2015,10,38520.0
25-JAN-2015,11,39773.0
25-JAN-2015,12,40648.5
25-JAN-2015,13,40380.0
25-JAN-2015,14,40232.5
25-JAN-2015,15,40837.5
25-JAN-2015,16,43469.0
25-JAN-2015,17,46438.0
25-JAN-2015,18,45873.5
25-JAN-2015,19,43648.5
25-JAN-2015,20,41143.5
25-JAN-2015,21,37920.5
25-JAN-2015,22,34126.5
25-JAN-2015,23,30668.5
26-JAN-2015,0,30370.0
26-JAN-2015,1,30566.0
26-JAN-2015,2,29918.0
26-JAN-2015,3,29571.0
26-JAN-2015,4,29086.5
26-JAN-2015,5,29912.5
26-JAN-2015,6,34301.5
26-JAN-2015,7,41845.0
26-JAN-2015,8,43924.0
