Date,Consumption (MWh)
2019-10-27 00:00:00,2539200996.0
2019-10-28 00:00:00,3021847174.0
2019-10-29 00:00:00,2957345185.0
2019-10-30 00:00:00,2882199734.0
2019-10-31 00:00:00,2804802047.0
2019-11-01 00:00:00,2229640728.0
2019-11-02 00:00:00,2394449412.0
2019-11-03 00:00:00,2470377059.0
2019-11-04 00:00:00,2566721091.0
2019-11-05 00:00:00,2800796203.0
2019-11-06 00:00:00,3037026456.0
2019-11-07 00:00:00,2736692530.0
2019-11-08 00:00:00,3137127573.0
2019-11-09 00:00:00,3023513859.0
2019-11-10 00:00:00,2833246647.0
2019-11-11 00:00:00,2897760148.0
2019-11-12 00:00:00,3027074961.0
2019-11-13 00:00:00,3193715201.0
2019-11-14 00:00:00,3267654902.0
2019-11-15 00:00:00,3206251510.0
2019-11-16 00:00:00,3089112299.0
2019-11-17 00:00:00,3036725250.0
2019-11-18 00:00:00,3458070144.0
2019-11-19 00:00:00,3691129727.0
2019-11-20 00:00:00,3320102245.0
2019-11-21 00:00:00,3330103595.0
2019-11-22 00:00:00,3023513640.0
2019-11-23 00:00:00,2900632176.0
2019-11-24 00:00:00,2875638207.0
2019-11-25 00:00:00,2950059195.0
2019-11-26 00:00:00,2838820962.0
2019-11-27 00:00:00,2790080725.0
2019-11-28 00:00:00,3035195803.0
2019-11-29 00:00:00,3357798276.0
2019-11-30 00:00:00,3379020585.0
2019-12-01 00:00:00,3409603635.0
2019-12-02 00:00:00,3678815221.0
2019-12-03 00:00:00,3485077356.0
2019-12-04 00:00:00,3455096146.0
2019-12-05 00:00:00,3119154904.0
2019-12-06 00:00:00,2694036162.0
2019-12-07 00:00:00,2422575754.0
2019-12-08 00:00:00,2500120277.0
2019-12-09 00:00:00,3031339025.0
2019-12-10 00:00:00,2958032062.0
2019-12-11 00:00:00,3199757490.0
2019-12-12 00:00:00,3373439963.0
2019-12-13 00:00:00,3045372075.0
2019-12-14 00:00:00,2846214936.0
2019-12-15 00:00:00,2860146044.0
2019-12-16 00:00:00,3384833654.0
2019-12-17 00:00:00,3537591070.0
2019-12-18 00:00:00,3207498485.0
2019-12-19 00:00:00,2948022359.0
2019-12-20 00:00:00,2971353432.0
2019-12-21 00:00:00,3039959760.0
2019-12-22 00:00:00,3132971675.0
2019-12-23 00:00:00,3101820453.0
2019-12-24 00:00:00,2849678599.0
2019-12-25 00:00:00,2691046099.0
2019-12-26 00:00:00,2672282775.0
2019-12-27 00:00:00,2739283374.0
2019-12-28 00:00:00,2416225303.0
2019-12-29 00:00:00,2403999068.0
2019-12-30 00:00:00,2682173529.0
2019-12-31 00:00:00,2849571253.0
