Year,Month,Day,Hour,,,Ro
2017,1,9,19, , ,0.6510000228881836
2017,1,9,20, , ,0.2957177837589448
2017,1,9,21, , ,0.1717119709495625
2017,1,9,22, , ,0.6144477214594553
2017,1,9,23, , ,0.9498868620611619
2017,1,10,0, , ,1.0945913024099518
2017,1,10,1, , ,0.9781150687373499
2017,1,10,2, , ,0.6601833569363195
2017,1,10,3, , ,0.2762100864428048
2017,1,10,4, , ,0.37143640876871636
2017,1,10,5, , ,0.6993668714889568
2017,1,10,6, , ,0.8753205307426982
2017,1,10,7, , ,0.8141775095824076
2017,1,10,8, , ,0.5324481506558042
2017,1,10,9, , ,0.12126418258611334
2017,1,10,10, , ,0.4077474857642524
2017,1,10,11, , ,0.8285529822201212
2017,1,10,12, , ,1.0874250040150328
2017,1,10,13, , ,1.088015637365403
2017,1,10,14, , ,0.8246454049179744
2017,1,10,15, , ,0.423079213229154
2017,1,10,16, , ,0.2840422585874635
2017,1,10,17, , ,0.6512181131021243
2017,1,10,18, , ,0.9511178216634513
2017,1,10,19, , ,1.028810061932692
2017,1,10,20, , ,0.8319146891301271
2017,1,10,21, , ,0.4349942824985495
2017,1,10,22, , ,0.12473973371407752
2017,1,10,23, , ,0.5885550405042376
2017,1,11,0, , ,0.9635959208376652
2017,1,11,1, , ,1.1273659569683412
2017,1,11,2, , ,0.9932014199871724
2017,1,11,3, , ,0.6386000497095179
2017,1,11,4, , ,0.2736457738577633
2017,1,11,5, , ,0.48262824367331336
2017,1,11,6, , ,0.8433178691196931
2017,1,11,7, , ,1.0316652286249668
2017,1,11,8, , ,0.9460084961997548
2017,1,11,9, , ,0.5879328241941942
2017,1,11,10, , ,0.11314592786783362
2017,1,11,11, , ,0.5421217894222694
2017,1,11,12, , ,1.036187240199503
2017,1,11,13, , ,1.334154482782803
2017,1,11,14, , ,1.29788795015329
2017,1,11,15, , ,1.0013281567129118
2017,1,11,16, , ,0.5497581427245646
2017,1,11,17, , ,0.31026601919723656
2017,1,11,18, , ,0.6679536139132106
2017,1,11,19, , ,0.9765884835532521
2017,1,11,20, , ,1.0299403335093187
2017,1,11,21, , ,0.7897803965195539
2017,1,11,22, , ,0.3530552661480186
2017,1,11,23, , ,0.24508774955998702
2017,1,12,0, , ,0.7583166160525261
2017,1,12,1, , ,1.1397549076020739
2017,1,12,2, , ,1.25129892528847
2017,1,12,3, , ,1.0367961121684646
2017,1,12,4, , ,0.6167738986161162
2017,1,12,5, , ,0.29724234611424255
2017,1,12,6, , ,0.662837094195162
2017,1,12,7, , ,1.04981193176098
2017,1,12,8, , ,1.2012535388655743
2017,1,12,9, , ,1.0252361657588729
2017,1,12,10, , ,0.6030588861468467
2017,1,12,11, , ,0.11485643962974838
2017,1,12,12, , ,0.6115456326941695
2017,1,12,13, , ,1.1078814069568517
2017,1,12,14, , ,1.364736691043333
2017,1,12,15, , ,1.2471941489032439
2017,1,12,16, , ,0.886878266276501
2017,1,12,17, , ,0.41293344223167483
2017,1,12,18, , ,0.43133748609834954
2017,1,12,19, , ,0.8593282645220375
2017,1,12,20, , ,1.1313784358139245
2017,1,12,21, , ,1.092117217466567
2017,1,12,22, , ,0.7488665412988023
2017,1,12,23, , ,0.237413160253907
2017,1,13,0, , ,0.4500244785146681
2017,1,13,1, , ,0.9864670038851037
2017,1,13,2, , ,1.3278441244284058
2017,1,13,3, , ,1.3454294006245051
2017,1,13,4, , ,1.06970894260931
2017,1,13,5, , ,0.6156054196647123
2017,1,13,6, , ,0.33209638067115144
2017,1,13,7, , ,0.6792238650308174
2017,1,13,8, , ,1.0122105243622246
2017,1,13,9, , ,1.0784457094007323
2017,1,13,10, , ,0.8434311215725224
2017,1,13,11, , ,0.39947217815282804
2017,1,13,12, , ,0.27864135970206705
2017,1,13,13, , ,0.835532199018298
2017,1,13,14, , ,1.287729901681273
2017,1,13,15, , ,1.4493171798445958
2017,1,13,16, , ,1.2781413448573469
2017,1,13,17, , ,0.8638240999425948
2017,1,13,18, , ,0.38820742764759186
2017,1,13,19, , ,0.5188111637641919
2017,1,13,20, , ,0.9386144777719934
2017,1,13,21, , ,1.1699453064891256
2017,1,13,22, , ,1.07541857087904
2017,1,13,23, , ,0.703300796000205
2017,1,14,0, , ,0.1965960409570315
2017,1,14,1, , ,0.49396056376197417
2017,1,14,2, , ,1.0020803541152405
2017,1,14,3, , ,1.2987028907950002
2017,1,14,4, , ,1.233001662113372
2017,1,14,5, , ,0.8861106173776397
2017,1,14,6, , ,0.4203094395409108
2017,1,14,7, , ,0.46386206127101715
2017,1,14,8, , ,0.9084080019880217
2017,1,14,9, , ,1.202772221484853
2017,1,14,10, , ,1.1801530229570087
2017,1,14,11, , ,0.850259387937982
2017,1,14,12, , ,0.3322228364683268
2017,1,14,13, , ,0.3684698217336105
2017,1,14,14, , ,0.9452978783096807
2017,1,14,15, , ,1.3561188482225415
2017,1,14,16, , ,1.4129983168589966
2017,1,14,17, , ,1.141967632725457
2017,1,14,18, , ,0.6814726986779641
2017,1,14,19, , ,0.3192647861221764
2017,1,14,20, , ,0.6547946583992563
2017,1,14,21, , ,1.0426241386656077
2017,1,14,22, , ,1.1911356498301424
2017,1,14,23, , ,1.007613559284988
2017,1,15,0, , ,0.5769870004969447
2017,1,15,1, , ,0.1277693274678676
2017,1,15,2, , ,0.6160008443481764
2017,1,15,3, , ,1.070462106982161
2017,1,15,4, , ,1.2816259643860246
2017,1,15,5, , ,1.114197999817795
2017,1,15,6, , ,0.7137857010893274
2017,1,15,7, , ,0.30970470824562774
2017,1,15,8, , ,0.580351643691501
2017,1,15,9, , ,0.9934491178795043
2017,1,15,10, , ,1.2056687887210225
2017,1,15,11, , ,1.092183142480794
2017,1,15,12, , ,0.6999207415360704
2017,1,15,13, , ,0.18212359464059996
2017,1,15,14, , ,0.5304866207491358
2017,1,15,15, , ,1.0658935893895927
2017,1,15,16, , ,1.4022625117785168
2017,1,15,17, , ,1.3418796852865544
2017,1,15,18, , ,1.0137046292416714
2017,1,15,19, , ,0.5370335462563837
2017,1,15,20, , ,0.3075483867350546
2017,1,15,21, , ,0.6985592665654219
2017,1,15,22, , ,1.0211072749805827
2017,1,15,23, , ,1.0870018523227656
2017,1,16,0, , ,0.8401631175644673
2017,1,16,1, , ,0.38518698430773485
2017,1,16,2, , ,0.2587856333932232
2017,1,16,3, , ,0.7730569569045653
2017,1,16,4, , ,1.1526890581305884
2017,1,16,5, , ,1.2595432600260148
2017,1,16,6, , ,0.9908905777962129
2017,1,16,7, , ,0.5663647262030395
2017,1,16,8, , ,0.2617250668346981
2017,1,16,9, , ,0.6129804347293455
2017,1,16,10, , ,0.9626822469219171
2017,1,16,11, , ,1.088629013345409
2017,1,16,12, , ,0.9200244988342493
2017,1,16,13, , ,0.5106251369048916
2017,1,16,14, , ,0.16938713338684314
2017,1,16,15, , ,0.6606671213195944
2017,1,16,16, , ,1.1095963736989873
2017,1,16,17, , ,1.3347902684393695
2017,1,16,18, , ,1.16855476488244
2017,1,16,19, , ,0.8046198243151323
2017,1,16,20, , ,0.3423346458115923
2017,1,16,21, , ,0.37220022416580806
2017,1,16,22, , ,0.7726066786198873
2017,1,16,23, , ,1.02167022884587
2017,1,17,0, , ,1.0041006136271684
2017,1,17,1, , ,0.6997178121273163
2017,1,17,2, , ,0.25988652381832933
2017,1,17,3, , ,0.3446157394959557
2017,1,17,4, , ,0.7778052784105941
2017,1,17,5, , ,1.0438055974469331
2017,1,17,6, , ,1.0484436590574073
2017,1,17,7, , ,0.7584570284361253
2017,1,17,8, , ,0.33580054187410024
2017,1,17,9, , ,0.32573149972992443
2017,1,17,10, , ,0.7434218314983871
2017,1,17,11, , ,1.036170827748154
2017,1,17,12, , ,1.0710169057716856
2017,1,17,13, , ,0.8021004052861221
2017,1,17,14, , ,0.3845413081329734
2017,1,17,15, , ,0.20640979274623114
2017,1,17,16, , ,0.6577933335639473
2017,1,17,17, , ,0.9905675679058628
2017,1,17,18, , ,1.102013614776729
2017,1,17,19, , ,0.9230195390887982
2017,1,17,20, , ,0.5424776688628236
2017,1,17,21, , ,0.18718173443778283
2017,1,17,22, , ,0.5077450443431692
2017,1,17,23, , ,0.8601889653597719
2017,1,18,0, , ,1.0185347385239074
2017,1,18,1, , ,0.8893509579586973
2017,1,18,2, , ,0.5542797298311621
2017,1,18,3, , ,0.140929066099904
2017,1,18,4, , ,0.3793481384364157
2017,1,18,5, , ,0.7264723139711682
2017,1,18,6, , ,0.8953172822865161
2017,1,18,7, , ,0.8365745886288172
2017,1,18,8, , ,0.5508484872944448
2017,1,18,9, , ,0.18380696835831345
2017,1,18,10, , ,0.39503545522401756
2017,1,18,11, , ,0.7491662258536131
2017,1,18,12, , ,0.9543547778404752
2017,1,18,13, , ,0.9300344747236416
2017,1,18,14, , ,0.6249328475946475
2017,1,18,15, , ,0.22271955942408556
2017,1,18,16, , ,0.2845294397871575
2017,1,18,17, , ,0.6734656722734063
2017,1,18,18, , ,0.916472112627556
2017,1,18,19, , ,0.9550288176407759
2017,1,18,20, , ,0.7510806016718194
2017,1,18,21, , ,0.3893289270527085
2017,1,18,22, , ,0.15697452180842447
2017,1,18,23, , ,0.4952979143973527
2017,1,19,0, , ,0.7650522973348162
2017,1,19,1, , ,0.8490006256444381
2017,1,19,2, , ,0.6980917240901342
2017,1,19,3, , ,0.37768905545823045
2017,1,19,4, , ,0.09362158158049834
2017,1,19,5, , ,0.4320474762558007
2017,1,19,6, , ,0.7008138522199141
2017,1,19,7, , ,0.7988993062121051
2017,1,19,8, , ,0.6991831553211594
2017,1,19,9, , ,0.4164913270263129
2017,1,19,10, , ,0.1114001846508204
2017,1,19,11, , ,0.37609575166728304
2017,1,19,12, , ,0.6600515650394384
2017,1,19,13, , ,0.7980626918580356
2017,1,19,14, , ,0.7413514912683152
2017,1,19,15, , ,0.47745997891002667
2017,1,19,16, , ,0.11985408324613334
2017,1,19,17, , ,0.3371706059173593
2017,1,19,18, , ,0.6490485795289185
2017,1,19,19, , ,0.8164441353801976
2017,1,19,20, , ,0.7999106834753903
2017,1,19,21, , ,0.5940076171937019
2017,1,19,22, , ,0.2602499013533217
2017,1,19,23, , ,0.15592626630419654
2017,1,20,0, , ,0.47096709828178585
2017,1,20,1, , ,0.6821876984813098
2017,1,20,2, , ,0.7195846438848078
2017,1,20,3, , ,0.5692776569808632
2017,1,20,4, , ,0.2892818969195166
2017,1,20,5, , ,0.10716809768349216
2017,1,20,6, , ,0.39503418430216014
2017,1,20,7, , ,0.5929797767347695
2017,1,20,8, , ,0.6417203560682049
2017,1,20,9, , ,0.5327898325236101
2017,1,20,10, , ,0.2867699560682117
2017,1,20,11, , ,0.06940461286153772
2017,1,20,12, , ,0.35970684422278293
2017,1,20,13, , ,0.5865765334950866
2017,1,20,14, , ,0.6801882164164539
2017,1,20,15, , ,0.6029942067898594
2017,1,20,16, , ,0.3755649383368651
2017,1,20,17, , ,0.10018483231908142
2017,1,20,18, , ,0.29820297340147445
2017,1,20,19, , ,0.5405201383423275
2017,1,20,20, , ,0.6568120460540465
2017,1,20,21, , ,0.622414683198325
2017,1,20,22, , ,0.4415484264541181
2017,1,20,23, , ,0.15617939800254574
2017,1,21,0, , ,0.17156340624547342
2017,1,21,1, , ,0.443545970397516
2017,1,21,2, , ,0.6200201657335992
2017,1,21,3, , ,0.6547824504963102
2017,1,21,4, , ,0.5317490447238247
2017,1,21,5, , ,0.2860244884216906
2017,1,21,6, , ,0.07022819919951459
2017,1,21,7, , ,0.3060800752452527
2017,1,21,8, , ,0.4812006065383763
2017,1,21,9, , ,0.5334810654588089
2017,1,21,10, , ,0.45015554278158304
2017,1,21,11, , ,0.24509998437275968
2017,1,21,12, , ,0.039408123337870624
2017,1,21,13, , ,0.31154614676202874
2017,1,21,14, , ,0.5192167711592769
2017,1,21,15, , ,0.611160373192
2017,1,21,16, , ,0.5634217256725519
2017,1,21,17, , ,0.37706764601362674
2017,1,21,18, , ,0.1015480214165916
2017,1,21,19, , ,0.21608564839681213
2017,1,21,20, , ,0.43598624608783637
2017,1,21,21, , ,0.5460375531298414
2017,1,21,22, , ,0.5300735901574368
2017,1,21,23, , ,0.38856789489992005
2017,1,22,0, , ,0.14697279721559411
2017,1,22,1, , ,0.15192103696209655
2017,1,22,2, , ,0.4066017813402069
2017,1,22,3, , ,0.5746868853158658
2017,1,22,4, , ,0.6161591266327081
2017,1,22,5, , ,0.5171634366638931
2017,1,22,6, , ,0.3004030873465906
2017,1,22,7, , ,0.0430464878009476
2017,1,22,8, , ,0.24475294608582576
2017,1,22,9, , ,0.427948619889292
2017,1,22,10, , ,0.5007075251659299
2017,1,22,11, , ,0.4467572145442526
2017,1,22,12, , ,0.27430823962941986
2017,1,22,13, , ,0.05462600251910245
2017,1,22,14, , ,0.2579631867354742
2017,1,22,15, , ,0.46887634542227014
2017,1,22,16, , ,0.5727443234017936
2017,1,22,17, , ,0.5437214784580607
2017,1,22,18, , ,0.3780476370275808
2017,1,22,19, , ,0.12224974724289057
2017,1,22,20, , ,0.16954646037712595
2017,1,22,21, , ,0.40621425627049684
2017,1,22,22, , ,0.5459835588333234
2017,1,22,23, , ,0.5595784410270168
2017,1,23,0, , ,0.4400920632523961
2017,1,23,1, , ,0.2089521625825823
2017,1,23,2, , ,0.11525624178453078
2017,1,23,3, , ,0.38083725736966406
2017,1,23,4, , ,0.5765136868927402
2017,1,23,5, , ,0.644572733480023
2017,1,23,6, , ,0.5632566256515991
2017,1,23,7, , ,0.3540353111241056
2017,1,23,8, , ,0.06768308481943265
2017,1,23,9, , ,0.22439697457516566
2017,1,23,10, , ,0.43931767616771955
2017,1,23,11, , ,0.538781078782689
2017,1,23,12, , ,0.5000359987047192
2017,1,23,13, , ,0.32955728794941436
2017,1,23,14, , ,0.09604686737805218
2017,1,23,15, , ,0.2630076199216835
2017,1,23,16, , ,0.5102979532888794
2017,1,23,17, , ,0.6535518833378651
2017,1,23,18, , ,0.6525534690439919
2017,1,23,19, , ,0.49503639686957773
2017,1,23,20, , ,0.22617250962716853
2017,1,23,21, , ,0.09047099462831026
2017,1,23,22, , ,0.356723985493053
2017,1,23,23, , ,0.5246837164048895
2017,1,24,0, , ,0.5534374729507058
2017,1,24,1, , ,0.43455726126868516
2017,1,24,2, , ,0.19815399467088446
2017,1,24,3, , ,0.18287975180860871
2017,1,24,4, , ,0.47326315779450495
2017,1,24,5, , ,0.6933066325118679
2017,1,24,6, , ,0.7705615031464655
2017,1,24,7, , ,0.6707637605453486
2017,1,24,8, , ,0.41700002551078796
2017,1,24,9, , ,0.08287339967661243
2017,1,24,10, , ,0.2608467186001035
2017,1,24,11, , ,0.5228049497585046
2017,1,24,12, , ,0.6494074708679234
2017,1,24,13, , ,0.6130204264656396
2017,1,24,14, , ,0.41677933558390307
2017,1,24,15, , ,0.14340154431457916
2017,1,24,16, , ,0.29248077487120755
2017,1,24,17, , ,0.5699298486226334
2017,1,24,18, , ,0.7323824589432992
2017,1,24,19, , ,0.7239461801432255
2017,1,24,20, , ,0.5321353263817443
2017,1,24,21, , ,0.21636313534199925
2017,1,24,22, , ,0.15096027085535604
2017,1,24,23, , ,0.45513185838295217
2017,1,25,0, , ,0.6363222954439846
2017,1,25,1, , ,0.6492226606971959
2017,1,25,2, , ,0.48312837039677486
2017,1,25,3, , ,0.18815154794197697
2017,1,25,4, , ,0.27303115292626395
2017,1,25,5, , ,0.6126116711749148
2017,1,25,6, , ,0.8506638873898753
2017,1,25,7, , ,0.9032763285016038
2017,1,25,8, , ,0.7371146932436167
2017,1,25,9, , ,0.4238419853495205
2017,1,25,10, , ,0.0648845167940974
2017,1,25,11, , ,0.35875480623049627
2017,1,25,12, , ,0.6265923972624856
2017,1,25,13, , ,0.7288573824853884
2017,1,25,14, , ,0.6330000162124634
2017,1,25,15, , ,0.362277521525058
2017,1,25,16, , ,0.14176036906287728
2017,1,25,17, , ,0.4658165078471218
2017,1,25,18, , ,0.7616954856301196
2017,1,25,19, , ,0.8983924680190322
2017,1,25,20, , ,0.8092471963160239
2017,1,25,21, , ,0.5346026869515382
2017,1,25,22, , ,0.16498485500736626
2017,1,25,23, , ,0.2852402763736285
2017,1,26,0, , ,0.6074743038181474
2017,1,26,1, , ,0.7726894657013891
2017,1,26,2, , ,0.7279409893165502
2017,1,26,3, , ,0.47812238036067617
2017,1,26,4, , ,0.1402925585142117
2017,1,26,5, , ,0.4050098808925834
2017,1,26,6, , ,0.7657806902752835
2017,1,26,7, , ,0.9761665186751177
2017,1,26,8, , ,0.9560335022602384
2017,1,26,9, , ,0.7173263321802849
2017,1,26,10, , ,0.34012498264530006
2017,1,26,11, , ,0.16414932676015162
2017,1,26,12, , ,0.5364000736939967
2017,1,26,13, , ,0.7843328485543293
2017,1,26,14, , ,0.8243282508366278
2017,1,26,15, , ,0.6370125830653096
2017,1,26,16, , ,0.2780953146284683
2017,1,26,17, , ,0.25412596386409153
2017,1,26,18, , ,0.6538777094212243
2017,1,26,19, , ,0.9381652930066495
2017,1,26,20, , ,1.001002044730142
2017,1,26,21, , ,0.8169265810937448
2017,1,26,22, , ,0.462058465249764
2017,1,26,23, , ,0.12192621400771197
2017,1,27,0, , ,0.47300424717151657
2017,1,27,1, , ,0.7776297399189085
2017,1,27,2, , ,0.877601885098776
2017,1,27,3, , ,0.7313309846707429
2017,1,27,4, , ,0.38309921736098357
2017,1,27,5, , ,0.1900657830266836
2017,1,27,6, , ,0.6090534088697195
2017,1,27,7, , ,0.9533651661033112
2017,1,27,8, , ,1.0843879563593894
2017,1,27,9, , ,0.9356773101326195
2017,1,27,10, , ,0.5858063294388847
2017,1,27,11, , ,0.16101243375478214
2017,1,27,12, , ,0.4265970158666081
2017,1,27,13, , ,0.8110006432599803
2017,1,27,14, , ,1.0064219527444669
2017,1,27,15, , ,0.9433260620625015
2017,1,27,16, , ,0.6374260774279632
2017,1,27,17, , ,0.2245551277928482
2017,1,27,18, , ,0.42485880805909254
2017,1,27,19, , ,0.8326836546558791
2017,1,27,20, , ,1.0737914404516673
2017,1,27,21, , ,1.0301942470673657
2017,1,27,22, , ,0.7088074715703957
2017,1,27,23, , ,0.2674789899168892
2017,1,28,0, , ,0.30949152834483984
2017,1,28,1, , ,0.745918273987489
2017,1,28,2, , ,1.028214520428289
2017,1,28,3, , ,1.079453634129031
2017,1,28,4, , ,0.8093022097616053
2017,1,28,5, , ,0.3874751857847952
2017,1,28,6, , ,0.31064450832104284
2017,1,28,7, , ,0.7151224162520673
2017,1,28,8, , ,1.0055695302671155
2017,1,28,9, , ,1.04692502515089
2017,1,28,10, , ,0.7968318685188643
2017,1,28,11, , ,0.3572800262318113
2017,1,28,12, , ,0.2300087049428135
2017,1,28,13, , ,0.723718901581121
2017,1,28,14, , ,1.0814065857870114
2017,1,28,15, , ,1.195392854115833
2017,1,28,16, , ,0.9762479899252361
2017,1,28,17, , ,0.5640647338651772
2017,1,28,18, , ,0.25395474142652685
2017,1,28,19, , ,0.6150398400879807
2017,1,28,20, , ,0.9741263260809717
2017,1,28,21, , ,1.1002113466686863
2017,1,28,22, , ,0.9247810800467331
2017,1,28,23, , ,0.5338352293571553
2017,1,29,0, , ,0.11207140927062297
2017,1,29,1, , ,0.5536362042833965
2017,1,29,2, , ,0.9657251545436607
2017,1,29,3, , ,1.156507239080764
2017,1,29,4, , ,1.0260044088436997
2017,1,29,5, , ,0.6485746398044022
2017,1,29,6, , ,0.24956163123533973
2017,1,29,7, , ,0.5514290904681826
2017,1,29,8, , ,0.9740765244095752
2017,1,29,9, , ,1.2003454404430094
2017,1,29,10, , ,1.0863872166094906
2017,1,29,11, , ,0.7207551723219214
2017,1,29,12, , ,0.24100830717925445
2017,1,29,13, , ,0.40316004625110263
2017,1,29,14, , ,0.868247128772685
2017,1,29,15, , ,1.1486244780857617
2017,1,29,16, , ,1.1638836712989478
2017,1,29,17, , ,0.8453076778459427
2017,1,29,18, , ,0.3664819523100439
2017,1,29,19, , ,0.3540692193049433
2017,1,29,20, , ,0.8180568651479893
2017,1,29,21, , ,1.1433722845090961
2017,1,29,22, , ,1.1520434715819328
2017,1,29,23, , ,0.8439455547582629
2017,1,30,0, , ,0.3838359249105911
2017,1,30,1, , ,0.2569124443644729
2017,1,30,2, , ,0.7460670426843911
2017,1,30,3, , ,1.086683121347959
2017,1,30,4, , ,1.1575824386493658
2017,1,30,5, , ,0.893851284297058
2017,1,30,6, , ,0.44617936574305195
2017,1,30,7, , ,0.3076052729998281
2017,1,30,8, , ,0.7685682064141448
2017,1,30,9, , ,1.1359564675776368
2017,1,30,10, , ,1.2331464222960395
2017,1,30,11, , ,0.9845898283894494
2017,1,30,12, , ,0.5522028668392417
2017,1,30,13, , ,0.17336666557794198
2017,1,30,14, , ,0.6197169249304192
2017,1,30,15, , ,1.0274288686073831
2017,1,30,16, , ,1.1973379170809986
2017,1,30,17, , ,1.0417682170696354
2017,1,30,18, , ,0.6236938702122965
2017,1,30,19, , ,0.2274313213066547
2017,1,30,20, , ,0.6390563435764882
2017,1,30,21, , ,1.089557752119364
2017,1,30,22, , ,1.3121533010429436
2017,1,30,23, , ,1.1532650001416294
2017,1,31,0, , ,0.7736795790522858
2017,1,31,1, , ,0.26943089354602423
2017,1,31,2, , ,0.36526293702488316
2017,1,31,3, , ,0.8129533035630653
2017,1,31,4, , ,1.056609744480358
2017,1,31,5, , ,1.0111399412424737
2017,1,31,6, , ,0.6725214303574573
2017,1,31,7, , ,0.2400104259570823
2017,1,31,8, , ,0.5420230811076715
2017,1,31,9, , ,1.0067716432950173
2017,1,31,10, , ,1.2828114823923995
2017,1,31,11, , ,1.178042536566173
2017,1,31,12, , ,0.8003156262850247
2017,1,31,13, , ,0.2970151553002027
2017,1,31,14, , ,0.3469178605421442
2017,1,31,15, , ,0.863539261483654
2017,1,31,16, , ,1.206244171840048
2017,1,31,17, , ,1.2661154026996655
2017,1,31,18, , ,0.9745255623229914
2017,1,31,19, , ,0.5180241480421802
2017,1,31,20, , ,0.2855241013736652
2017,1,31,21, , ,0.7093666758693387
2017,1,31,22, , ,1.084011139127776
2017,1,31,23, , ,1.2023261008474198
2017,2,1,0, , ,0.9486606744303739
2017,2,1,1, , ,0.5217518731393446
2017,2,1,2, , ,0.13366376510422956
2017,2,1,3, , ,0.5796999333515035
2017,2,1,4, , ,0.9533232000143512
2017,2,1,5, , ,1.094762108357871
2017,2,1,6, , ,0.9340048332335196
2017,2,1,7, , ,0.5302716549665029
2017,2,1,8, , ,0.23792856762474862
2017,2,1,9, , ,0.6632563666384289
2017,2,1,10, , ,1.0655045702555204
2017,2,1,11, , ,1.235270097742761
2017,2,1,12, , ,1.0698247578454585
2017,2,1,13, , ,0.6946056927762838
2017,2,1,14, , ,0.2098976052068575
2017,2,1,15, , ,0.41403021125596984
2017,2,1,16, , ,0.8461708379595975
2017,2,1,17, , ,1.079226673501418
2017,2,1,18, , ,1.0359788034748774
2017,2,1,19, , ,0.7233948031610777
2017,2,1,20, , ,0.28858622446538823
2017,2,1,21, , ,0.44018293651407314
2017,2,1,22, , ,0.8853316345129145
2017,2,1,23, , ,1.169863676333627
2017,2,2,0, , ,1.1510000228881836
2017,2,2,1, , ,0.8702379419957965
2017,2,2,2, , ,0.43415206856287025
2017,2,2,3, , ,0.14075866469193934
2017,2,2,4, , ,0.5705585469980141
2017,2,2,5, , ,0.8570910218857077
2017,2,2,6, , ,0.8965824535379282
2017,2,2,7, , ,0.6703611134607781
2017,2,2,8, , ,0.26978696556315895
2017,2,2,9, , ,0.365826471437665
2017,2,2,10, , ,0.8193900547128543
2017,2,2,11, , ,1.1381336488853935
2017,2,2,12, , ,1.1923527477584397
2017,2,2,13, , ,0.9802760134925603
2017,2,2,14, , ,0.587626612854388
2017,2,2,15, , ,0.11884864555956441
2017,2,2,16, , ,0.42813318235221653
2017,2,2,17, , ,0.7721723060201469
2017,2,2,18, , ,0.8917584003221805
2017,2,2,19, , ,0.7564469997785315
2017,2,2,20, , ,0.4149819325081801
2017,2,2,21, , ,0.1942395461428785
2017,2,2,22, , ,0.6123602030403607
2017,2,2,23, , ,0.9712641671286499
2017,2,3,0, , ,1.13012619283002
2017,2,3,1, , ,1.0360309009244195
2017,2,3,2, , ,0.7192253191416105
2017,2,3,3, , ,0.26176516940707356
2017,2,3,4, , ,0.23286048156187664
2017,2,3,5, , ,0.6356170731144944
2017,2,3,6, , ,0.8607531729604245
2017,2,3,7, , ,0.8532344792166691
2017,2,3,8, , ,0.6119648827275399
2017,2,3,9, , ,0.2354102893180476
2017,2,3,10, , ,0.3510797921313095
2017,2,3,11, , ,0.7403384489784496
2017,2,3,12, , ,0.9971866064358765
2017,2,3,13, , ,1.024000536918547
2017,2,3,14, , ,0.789713919409822
2017,2,3,15, , ,0.3621450221934581
2017,2,3,16, , ,0.1682409067275679
2017,2,3,17, , ,0.5699298486226334
2017,2,3,18, , ,0.8839055929363941
2017,2,3,19, , ,1.0739432749209752
2017,2,3,20, , ,0.9800000190734863
2017,2,3,21, , ,0.6296729698867395
2017,2,3,22, , ,0.2169262708072785
2017,2,3,23, , ,0.3922104244778584
2017,2,4,0, , ,0.7345128260614794
2017,2,4,1, , ,0.9140006198395799
2017,2,4,2, , ,0.8662084607654433
2017,2,4,3, , ,0.5815376470409876
2017,2,4,4, , ,0.15912573810100555
2017,2,4,5, , ,0.28503510779467894
2017,2,4,6, , ,0.6342625802863326
2017,2,4,7, , ,0.822924689119424
2017,2,4,8, , ,0.8080749009112588
2017,2,4,9, , ,0.5737395274783534
2017,2,4,10, , ,0.22145203694328158
2017,2,4,11, , ,0.30824828522461256
2017,2,4,12, , ,0.655915447989389
2017,2,4,13, , ,0.8850141923128138
2017,2,4,14, , ,0.9165920790727012
2017,2,4,15, , ,0.7041392465729693
2017,2,4,16, , ,0.34311807221747886
2017,2,4,17, , ,0.10385567243658461
2017,2,4,18, , ,0.4713650559585569
2017,2,4,19, , ,0.7292146960242877
2017,2,4,20, , ,0.8176337922086729
2017,2,4,21, , ,0.7242762271551245
2017,2,4,22, , ,0.4572231496157695
2017,2,4,23, , ,0.14185204465636794
2017,2,5,0, , ,0.3746211732745953
2017,2,5,1, , ,0.6735466181583594
2017,2,5,2, , ,0.8247048096682145
2017,2,5,3, , ,0.7780521115599319
2017,2,5,4, , ,0.5368892141054801
2017,2,5,5, , ,0.1850540475944187
2017,2,5,6, , ,0.21868014094303106
2017,2,5,7, , ,0.5344315177592501
2017,2,5,8, , ,0.7186933048394385
2017,2,5,9, , ,0.7328001284363899
2017,2,5,10, , ,0.5680713169449624
2017,2,5,11, , ,0.25951493671667497
2017,2,5,12, , ,0.1603122035241316
2017,2,5,13, , ,0.4729112096006017
2017,2,5,14, , ,0.6981268315006932
2017,2,5,15, , ,0.7605919248682164
2017,2,5,16, , ,0.6321550733626622
2017,2,5,17, , ,0.344071225243542
2017,2,5,18, , ,0.048548945619436595
2017,2,5,19, , ,0.42209479300788894
2017,2,5,20, , ,0.7086303994012944
2017,2,5,21, , ,0.8464993034167427
2017,2,5,22, , ,0.7939584796261312
2017,2,5,23, , ,0.5478777741248673
2017,2,6,0, , ,0.2214159104293101
2017,2,6,1, , ,0.22843161291006828
2017,2,6,2, , ,0.5278039744394959
2017,2,6,3, , ,0.7272372618332857
2017,2,6,4, , ,0.7630104963008072
2017,2,6,5, , ,0.6099483857102532
2017,2,6,6, , ,0.3214000643849383
2017,2,6,7, , ,0.07289719231101861
2017,2,6,8, , ,0.363089535454237
2017,2,6,9, , ,0.5739172861908093
2017,2,6,10, , ,0.6372974479295436
2017,2,6,11, , ,0.5272997478793781
2017,2,6,12, , ,0.2608486185761464
2017,2,6,13, , ,0.13840882049209705
2017,2,6,14, , ,0.48614816199623023
2017,2,6,15, , ,0.7654051587098545
