Latitude,Longitude,Load Factor
54.5572,0.7568,0.6002747571897519
54.5572,1.222,0.6089513379355478
54.5572,1.6873,0.6078489030476399
54.5572,2.1525,0.6059263738048489
54.5572,2.6178,0.6060905880911085
54.827,-5.3101,0.5586831536152495
54.827,-1.0949,0.4977253237121954
54.827,-0.6266,0.5472017887156206
54.827,-0.1582,0.5766143196528111
54.827,0.3101,0.5939151029411256
54.827,0.7785,0.60407225416828
54.827,1.2469,0.6092047951458521
54.827,1.7152,0.610416102751594
54.827,2.1836,0.6091116590677573
54.827,2.6519,0.6081037897169248
55.0968,-5.8006,0.5277379708038084
55.0968,-5.3291,0.5573911529004996
55.0968,-1.0855,0.5491117002632661
55.0968,-0.6139,0.5828290737448909
55.0968,-0.1424,0.5987462647889431
55.0968,0.3291,0.6026363360272012
55.0968,0.8006,0.6066249069567068
55.0968,1.2721,0.6110516072420735
55.0968,1.7436,0.6100493852532555
55.0968,2.2151,0.6077660650594676
55.0968,2.6867,0.6090512629516324
55.3666,-6.2978,0.5878654959942786
55.3666,-5.3483,0.5375168719671057
55.3666,-1.0758,0.5596054212045118
55.3666,-0.6011,0.5916627339976981
55.3666,-0.1264,0.6045161155434071
55.3666,0.3483,0.6093629507881511
55.3666,0.8231,0.6109412349821688
55.3666,1.2978,0.610710063283078
55.3666,1.7725,0.6107280305428375
55.3666,2.2472,0.6061354449959949
55.3666,2.722,0.6088256014971899
55.3666,3.1967,0.6096378488321107
55.6364,-6.8019,0.6230772399494381
55.6364,-5.8459,0.5198445652823416
55.6364,-1.066,0.5808424148668998
55.6364,-0.5881,0.6012168462186657
55.6364,-0.1101,0.6100460012853691
55.6364,0.3679,0.614256998457886
55.6364,0.8459,0.6160585096546405
55.6364,1.3239,0.6171595742146819
55.6364,1.8019,0.61328930173916
55.6364,2.2799,0.6104819911300468
55.6364,2.7579,0.6103637291078283
55.6364,3.2358,0.6111023890095975
55.9062,-6.8318,0.6274960574641194
55.9062,-1.5374,0.5837439808704147
55.9062,-1.0561,0.6033690807035501
55.9062,-0.5748,0.6147186666561234
55.9062,-0.0935,0.6189927699927149
55.9062,0.3878,0.6193881491473525
55.9062,0.8691,0.621760494387247
55.9062,1.3505,0.6203669158747998
55.9062,1.8318,0.6170983682385047
55.9062,2.3131,0.6143324489089202
55.9062,2.7944,0.6126192326052522
55.9062,3.2757,0.6144641753115325
56.176,-8.8009,0.6542030144671471
56.176,-8.3162,0.6481441534790169
56.176,-7.8315,0.645187721651174
56.176,-7.3468,0.6424947245682884
56.176,-6.8622,0.6335513427702896
56.176,-2.5,0.5320157624902903
56.176,-2.0153,0.5884982297662016
56.176,-1.5306,0.6178970591706584
56.176,-1.0459,0.6245035794152075
56.176,-0.5613,0.6274544564779078
56.176,-0.0766,0.6277314939175157
56.176,0.4081,0.6261618254948813
56.176,0.8928,0.6251939295173319
56.176,1.3775,0.6236035175118713
56.176,1.8622,0.6205999337888867
56.176,2.3468,0.6190575887750815
56.176,2.8315,0.61581840524217
56.4458,-8.8456,0.6523846736967635
56.4458,-8.3574,0.6505177877514815
56.4458,-7.8693,0.6465584797202976
56.4458,-7.3812,0.6374927257331013
56.4458,-2.5,0.5092392565184244
56.4458,-2.0119,0.5923788921148396
56.4458,-1.5238,0.6258292040468113
56.4458,-1.0356,0.6337365368739208
56.4458,-0.5475,0.6340922480605358
56.4458,-0.0594,0.6354557785040539
56.4458,0.4287,0.6315107840143356
56.4458,0.9168,0.6275183607052702
56.4458,1.405,0.6242161746277244
56.4458,1.8931,0.6215392126918149
56.4458,2.3812,0.6224273881724385
56.7155,-8.891,0.6529007620236326
56.7155,-8.3994,0.6521322800579408
56.7155,-7.9078,0.6456521300078789
56.7155,-7.4162,0.6371319444379341
56.7155,-6.9245,0.6182413220163802
56.7155,-2.0084,0.5720689585120072
56.7155,-1.5168,0.6234094904198747
56.7155,-1.0252,0.6379745929005896
56.7155,-0.5335,0.639024338070217
56.7155,-0.0419,0.6388640700713185
56.7155,0.4497,0.6350344971807976
56.7155,0.9413,0.6305509353997372
56.7155,1.4329,0.6246532433972136
56.7155,1.9245,0.6234747816391338
56.7155,2.4162,0.6253362744562726
56.9853,-8.9372,0.6508799156580894
56.9853,-8.4421,0.6550046405136066
56.9853,-7.9469,0.645952475513707
56.9853,-6.9566,0.6100442691417822
56.9853,-2.0048,0.5181154414500018
56.9853,-1.5097,0.6129013886219776
56.9853,-1.0145,0.6354598252707694
56.9853,-0.5193,0.6396271477506782
56.9853,-0.0241,0.6424508583103231
56.9853,0.471,0.6402520720406364
56.9853,0.9662,0.6323445714105502
56.9853,1.4614,0.6296582743173738
56.9853,1.9566,0.6258194980418257
57.2551,-8.9843,0.6515275637645437
57.2551,-8.4855,0.6525435532352681
57.2551,-7.9867,0.6482541023618499
57.2551,-6.9891,0.5884726655943511
57.2551,-1.5024,0.6030793067723228
57.2551,-1.0036,0.6335512674272382
57.2551,-0.5048,0.6403590555241493
57.2551,-0.006,0.6444581365243665
57.2551,0.4928,0.6414013682311246
57.2551,0.9915,0.633766325264886
57.2551,1.4903,0.6296636929679044
57.2551,1.9891,0.6269475582044517
57.5249,-9.0322,0.6501468495913507
57.5249,-8.5297,0.6513215022889959
57.5249,-8.0273,0.6493011394452759
57.5249,-1.495,0.6102888427814466
57.5249,-0.9926,0.6334074461560537
57.5249,-0.4901,0.6376933885767752
57.5249,0.0124,0.6393616622737289
57.5249,0.5149,0.6403366064343641
57.5249,1.0173,0.6331883855660763
57.5249,1.5198,0.6287660705595363
57.7947,-9.081,0.6581537998456721
57.7947,-8.0685,0.6497568397384643
57.7947,-7.5623,0.6383670315049591
57.7947,-6.5498,0.5636639675955609
57.7947,-6.0436,0.5254055919725124
57.7947,-3.5125,0.47842670079038213
57.7947,-3.0062,0.5098178085286718
57.7947,-2.5,0.5639478781605753
57.7947,-1.9938,0.6012560198377883
57.7947,-1.4875,0.6259114502511878
57.7947,-0.9813,0.63561748894969
57.7947,-0.4751,0.6367673312274786
57.7947,0.0311,0.6369862248779166
57.7947,0.5374,0.6374080475955817
57.7947,1.0436,0.6319155683717113
57.7947,1.5498,0.6271216675693736
58.0645,-9.1306,0.6666670501190172
58.0645,-8.6206,0.6663060604000528
58.0645,-8.1105,0.6591810957013358
58.0645,-7.6005,0.6444902838095774
58.0645,-6.0703,0.5756351329809969
58.0645,-5.5603,0.5323707132239498
58.0645,-3.5201,0.4319886292248862
58.0645,-3.01,0.5740007696760959
58.0645,-2.5,0.6102617112278665
58.0645,-1.99,0.6261527946428965
58.0645,-1.4799,0.6352751065335502
58.0645,-0.9699,0.6360449563064212
58.0645,-0.4598,0.6383652657638593
58.0645,0.0502,0.6338732912365732
58.0645,0.5603,0.6328947123170016
58.0645,1.0703,0.6270629034372693
58.0645,1.5804,0.6247206970830468
58.3343,-8.1533,0.6669615562652986
58.3343,-7.6394,0.6573991281228495
58.3343,-7.1254,0.632000529619952
58.3343,-5.5836,0.587437668773567
58.3343,-3.0139,0.5535794154079157
58.3343,-2.5,0.621230776185329
58.3343,-1.9861,0.6312608204963471
58.3343,-1.4721,0.6337959280843263
58.3343,-0.9582,0.6375943419872763
58.3343,-0.4443,0.6398114489168474
58.3343,0.0697,0.6393910535974497
58.3343,0.5836,0.6306189415139928
58.3343,1.0975,0.6264085093524503
58.6041,-7.6789,0.6643032616067711
58.6041,-7.1611,0.6562481368231353
58.6041,-6.6432,0.6415547859434535
58.6041,-6.1253,0.6312786603003782
58.6041,-5.6074,0.6266926672430122
58.6041,-2.5,0.6270622401744187
58.6041,-1.9821,0.6329468490989406
58.6041,-1.4642,0.6362844210625123
58.6041,-0.9463,0.6395972267227319
58.6041,-0.4284,0.6394326383589289
58.6041,0.0895,0.6368289548515798
58.6041,0.6074,0.6330061552817959
58.6041,1.1253,0.627738088397373
58.8739,-7.1973,0.6621717308642502
58.8739,-6.6754,0.6560526618233459
58.8739,-6.1535,0.653588253138744
58.8739,-5.6316,0.6529408807284193
58.8739,-5.1096,0.6484790734778737
58.8739,-4.5877,0.6364781253671515
58.8739,-4.0658,0.6190602076372874
58.8739,-3.5439,0.5995643950350885
58.8739,-2.5,0.6228886594847609
58.8739,-1.9781,0.6333234429791221
58.8739,-1.4561,0.6378483637392791
58.8739,-0.9342,0.6380290267612593
58.8739,-0.4123,0.6397042984962966
58.8739,0.1096,0.6341345261704153
58.8739,0.6316,0.6297752581215152
58.8739,1.1535,0.6259078256760479
59.1437,-6.7083,0.664718061546163
59.1437,-6.1822,0.6604166544866256
59.1437,-5.6562,0.658070969785731
59.1437,-5.1302,0.6652334803276139
59.1437,-4.6041,0.6625178238144165
59.1437,-4.0781,0.6511825416551169
59.1437,-3.5521,0.6330602231309271
59.1437,-1.974,0.639922515893507
59.1437,-1.4479,0.6395672264689124
59.1437,-0.9219,0.6354143821182331
59.1437,-0.3959,0.6361791283928644
59.1437,0.1302,0.632904140873298
59.1437,0.6562,0.6257420067988757
59.1437,1.1822,0.6209336341789143
59.4135,-6.2115,0.662531690388887
59.4135,-5.6813,0.6665418839297125
59.4135,-5.1511,0.6725190490341524
59.4135,-4.6209,0.6712576078696725
59.4135,-4.0907,0.6635645297086481
59.4135,-3.5604,0.6524652527670157
59.4135,-3.0302,0.6441847354990985
59.4135,-1.9698,0.6445747285812614
59.4135,-1.4396,0.6411291016235097
59.4135,-0.9093,0.6362956572705892
59.4135,-0.3791,0.632497230952808
59.4135,0.1511,0.6279119639807095
59.4135,0.6813,0.6233216920186222
59.4135,1.2115,0.6196779062665984
59.4135,1.7418,0.6136068368742665
59.6833,-5.1724,0.671158851066332
59.6833,-4.6379,0.6712183099770046
59.6833,-4.1035,0.6661894159880205
59.6833,-3.569,0.6560712464026267
59.6833,-3.0345,0.6489482590925724
59.6833,-2.5,0.6486188951276353
59.6833,-1.9655,0.644589146199163
59.6833,-1.431,0.6389488221252199
59.6833,-0.8965,0.6320150835515348
59.6833,-0.3621,0.6289868335483145
59.6833,0.1724,0.6257004375231511
59.6833,0.7069,0.6225194482940004
59.6833,1.2414,0.6177479466375462
59.6833,1.7759,0.608906764780575
59.9531,-4.6553,0.6694873709973909
59.9531,-4.1165,0.6661824055583537
59.9531,-3.5777,0.6575508438065385
59.9531,-3.0388,0.6527719154586409
59.9531,-2.5,0.6471814216133389
59.9531,-1.9612,0.6380826251264741
59.9531,-0.8835,0.6204447448499321
59.9531,-0.3447,0.6241556931224996
59.9531,0.1941,0.6200260442136334
59.9531,0.733,0.6182021614022513
59.9531,1.2718,0.615394183322742
59.9531,1.8106,0.6103150311964616
60.2229,-3.5865,0.6603957389802113
60.2229,-3.0433,0.6534236785043893
60.2229,-2.5,0.6470493210148918
60.2229,-1.9567,0.6286085792093331
60.2229,-0.8702,0.5967751473534194
60.2229,-0.327,0.6146274385988841
60.2229,0.2163,0.6174176306004908
60.2229,0.7595,0.6161957189145837
60.2229,1.3028,0.6111756429518427
60.2229,1.8461,0.6062082226598446
60.4927,-3.0478,0.6554569936501129
60.4927,-2.5,0.6439838594934804
60.4927,-1.9522,0.6299239522983126
60.4927,-0.3089,0.6139242642710294
60.4927,0.2389,0.6156441375458531
60.4927,0.7866,0.6128408561719193
60.4927,1.3344,0.6097405029280079
60.4927,1.8822,0.6057690759924008
60.7625,-2.5,0.6413560694561572
60.7625,-1.9476,0.6308775480380171
60.7625,-1.3953,0.608702457753724
60.7625,-0.2905,0.6130733854772487
60.7625,0.2619,0.6166509599306537
60.7625,0.8142,0.6102404394556037
60.7625,1.3666,0.6070629534168388
61.0323,-1.3859,0.6218275306093013
61.0323,-0.8288,0.616041132822823
61.0323,-0.2717,0.6161572881092297
61.0323,0.2853,0.6172754235616832
61.0323,0.8424,0.6120886667642955
61.0323,1.3995,0.609769964783021
61.3021,-0.8144,0.6223677738071196
61.3021,-0.2526,0.6191469868170104
61.3021,0.3093,0.6182748672148894
61.3021,0.8711,0.6135563706470191
61.3021,1.433,0.6112164407020962
61.5718,-0.7998,0.6246406398329166
61.5718,-0.2331,0.6235527231984731
61.5718,0.3337,0.6212774640584525
61.5718,0.9004,0.6156038021232176
61.5718,1.4671,0.6144517542329841
61.8416,0.3586,0.6219061042208324
